Phase Formation,Alloy,Dmax
RMG,Ag55Ce6Cu39,0.1
RMG,Ag55Ce8Cu37,0.1
RMG,Ag5Mg80Y15,0.1
RMG,Ag5Pd77Si18,0.1
RMG,Ag5Pd79Si16,0.1
RMG,Ag6.7Pd76.8Si16.5,0.1
RMG,Ag6Pd77.5Si16.5,0.1
RMG,Ag7.1Cu85.2P7.7,0.1
RMG,Ag7.5Cu85.5P7,0.1
RMG,Ag8.5Pd75Si16.5,0.1
RMG,Ag8.9Cu83.5P7.6,0.1
RMG,Ag9Cu82.8P8.2,0.1
RMG,Ag9Cu84P7,0.1
RMG,Al0.018Fe89.982Zr10,0.1
RMG,Al0.036Fe89.964Zr10,0.1
RMG,Al0.054Fe89.946Zr10,0.1
RMG,Al0.09Fe89.91Zr10,0.1
RMG,Al10Ca60Ga30,0.1
RMG,Al10Ce8Cu82,0.1
RMG,Al10Cu25Hf65,0.1
RMG,Al10Cu25Ti65,0.1
RMG,Al10Cu25Zr65,0.1
RMG,Al10Cu30La60,0.1
RMG,Al10Cu30Ti60,0.1
RMG,Al10Cu35Ti55,0.1
RMG,Al10Cu36Y54,0.1
RMG,Al10Cu50Ti40,0.1
RMG,Al10Cu60Ti30,0.1
RMG,Al10Cu82Nd8,0.1
RMG,Al10Hf65Ni25,0.1
RMG,Al10La30Ni60,0.1
RMG,Al10La35Ni55,0.1
RMG,Al10La40Ni50,0.1
RMG,Al10La45Ni45,0.1
RMG,Al10La50Ni40,0.1
RMG,Al10La55Ni35,0.1
RMG,Al10La60Ni30,0.1
RMG,Al10La65Ni25,0.1
RMG,Al10La70Ni20,0.1
RMG,Al10La75Ni15,0.1
RMG,Al10La80Ni10,0.1
RMG,Al10La86Ni4,0.1
RMG,Al10Mg65Zn25,0.1
RMG,Al10Mg70Zn20,0.1
RMG,Al10Mg75Zn15,0.1
RMG,Al10Ni10Zr80,0.1
RMG,Al10Ni15Zr75,0.1
RMG,Al10Ni20Zr70,0.1
RMG,Al10Ni25Ti65,0.1
RMG,Al10Ni25Zr65,0.1
RMG,Al10Ni30Ti60,0.1
RMG,Al10Ni30Zr60,0.1
RMG,Al10Ni32.4Zr57.6,0.1
RMG,Al10Ni35Zr55,0.1
RMG,Al10Ni36Ti54,0.1
RMG,Al10Ni40Ti50,0.1
RMG,Al10Ni40Zr50,0.1
RMG,Al10Ni50Zr40,0.1
RMG,Al10Ni55Zr35,0.1
RMG,Al10Ni60Zr30,0.1
RMG,Al11La27Ni62,0.1
RMG,Al11La87Ni2,0.1
RMG,Al11Ni60Zr29,0.1
RMG,Al11Ni6Zr83,0.1
RMG,Al12B14Fe74,0.1
RMG,Al12B18Co70,0.1
RMG,Al12B18Ni70,0.1
RMG,Al12B22Co66,0.1
RMG,Al12B22Fe66,0.1
RMG,Al12B22Ni66,0.1
RMG,Al12B26Co62,0.1
RMG,Al12B26Ni62,0.1
RMG,Al12B30Co58,0.1
RMG,Al12B30Ni58,0.1
RMG,Al12B34Co54,0.1
RMG,Al12B34Ni54,0.1
RMG,Al12B38Co50,0.1
RMG,Al12Ce8Cu80,0.1
RMG,Al12Cu80Nd8,0.1
RMG,Al12Ga12Mg76,0.1
RMG,Al13La87,0.1
RMG,Al13Ni58Zr29,0.1
RMG,Al14Ni4Zr82,0.1
RMG,Al15Ca70Mg15,0.1
RMG,Al15Cu20Zr65,0.1
RMG,Al15Cu25La60,0.1
RMG,Al15Cu25Ti60,0.1
RMG,Al15Cu25Zr60,0.1
RMG,Al15Cu30Ti55,0.1
RMG,Al15Cu34Ti51,0.1
RMG,Al15Cu34Y51,0.1
RMG,Al15Cu35Ti50,0.1
RMG,Al15Cu40Ti45,0.1
RMG,Al15Cu50Ti35,0.1
RMG,Al15Cu60Ti25,0.1
RMG,Al15Fe15Zr70,0.1
RMG,Al15La26Ni59,0.1
RMG,Al15La30Ni55,0.1
RMG,Al15La40Ni45,0.1
RMG,Al15La50Ni35,0.1
RMG,Al15La55Ni30,0.1
RMG,Al15La60Ni25,0.1
RMG,Al15La65Ni20,0.1
RMG,Al15La70Ni15,0.1
RMG,Al15La75Ni10,0.1
RMG,Al15La80Ni5,0.1
RMG,Al15Mn15Zr70,0.1
RMG,Al15Ni10Zr75,0.1
RMG,Al15Ni15Zr70,0.1
RMG,Al15Ni20Zr65,0.1
RMG,Al15Ni25Ti60,0.1
RMG,Al15Ni30.6Zr54.4,0.1
RMG,Al15Ni30Zr55,0.1
RMG,Al15Ni35Zr50,0.1
RMG,Al15Ni40Zr45,0.1
RMG,Al15Ni45Zr40,0.1
RMG,Al15Ni50Zr35,0.1
RMG,Al15Ni55Zr30,0.1
RMG,Al15Ni5Zr80,0.1
RMG,Al16B14Co70,0.1
RMG,Al16B14Fe70,0.1
RMG,Al16B18Co66,0.1
RMG,Al16B18Fe66,0.1
RMG,Al16B18Ni66,0.1
RMG,Al16B22Co62,0.1
RMG,Al16B22Fe62,0.1
RMG,Al16B22Ni62,0.1
RMG,Al16B26Co58,0.1
RMG,Al16B26Fe58,0.1
RMG,Al16B26Ni58,0.1
RMG,Al16B30Co54,0.1
RMG,Al16B30Ni54,0.1
RMG,Al16B34Co50,0.1
RMG,Al16B34Ni50,0.1
RMG,Al16B38Ni46,0.1
RMG,Al16Ni56Zr28,0.1
RMG,Al17La24Ni59,0.1
RMG,Al18Ga36Mg46,0.1
RMG,Al18Ni2Zr80,0.1
RMG,Al18Ni54Zr28,0.1
RMG,Al19La22Ni59,0.1
RMG,Al1La49Ni50,0.1
RMG,Al1La81Ni18,0.1
RMG,Al1Ni16Zr83,0.1
RMG,Al2.5Fe65Tb32.5,0.1
RMG,Al20B14Fe66,0.1
RMG,Al20B18Fe62,0.1
RMG,Al20B18Ni62,0.1
RMG,Al20B22Ni58,0.1
RMG,Al20B26Co54,0.1
RMG,Al20B26Fe54,0.1
RMG,Al20B26Ni54,0.1
RMG,Al20B30Co50,0.1
RMG,Al20B30Fe50,0.1
RMG,Al20B30Ni50,0.1
RMG,Al20B34Co46,0.1
RMG,Al20B34Fe46,0.1
RMG,Al20B34Ni46,0.1
RMG,Al20B38Co42,0.1
RMG,Al20B40Ni40,0.1
RMG,Al20Ca10Mg70,0.1
RMG,Al20Ca60Ga20,0.1
RMG,Al20Cr10Zr70,0.1
RMG,Al20Cu15Zr65,0.1
RMG,Al20Cu20La60,0.1
RMG,Al20Cu25La55,0.1
RMG,Al20Cu25Zr55,0.1
RMG,Al20Cu30Ti50,0.1
RMG,Al20Cu32Ti48,0.1
RMG,Al20Cu32Y48,0.1
RMG,Al20Cu35Ti45,0.1
RMG,Al20Cu40La40,0.1
RMG,Al20Cu50La30,0.1
RMG,Al20Cu50Ti30,0.1
RMG,Al20Cu60Ti20,0.1
RMG,Al20La30Ni50,0.1
RMG,Al20La35Ni45,0.1
RMG,Al20La40Ni40,0.1
RMG,Al20La45Ni35,0.1
RMG,Al20La50Ni30,0.1
RMG,Al20La55Ni25,0.1
RMG,Al20La60Ni20,0.1
RMG,Al20La65Ni15,0.1
RMG,Al20La70Ni10,0.1
RMG,Al20La75Ni5,0.1
RMG,Al20La80,0.1
RMG,Al20Ni10Zr70,0.1
RMG,Al20Ni15Zr65,0.1
RMG,Al20Ni20Ti60,0.1
RMG,Al20Ni20Zr60,0.1
RMG,Al20Ni25Zr55,0.1
RMG,Al20Ni28.8Zr51.2,0.1
RMG,Al20Ni2Zr78,0.1
RMG,Al20Ni30Ti50,0.1
RMG,Al20Ni30Zr50,0.1
RMG,Al20Ni32Ti48,0.1
RMG,Al20Ni35Zr45,0.1
RMG,Al20Ni40Ti40,0.1
RMG,Al20Ni40Zr40,0.1
RMG,Al20Ni45Zr35,0.1
RMG,Al20Ni50Zr30,0.1
RMG,Al20Ni52Zr28,0.1
RMG,Al21La20Ni59,0.1
RMG,Al22.5B10Tb67.5,0.1
RMG,Al22.5Ca70Mg7.5,0.1
RMG,Al22.5Fe67.5Zr10,0.1
RMG,Al22Ni2Zr76,0.1
RMG,Al22Ni50Zr28,0.1
RMG,Al24B26Co50,0.1
RMG,Al24B26Ni50,0.1
RMG,Al24B34Co42,0.1
RMG,Al24B40Co36,0.1
RMG,Al24La18Ni58,0.1
RMG,Al24Ni2Zr74,0.1
RMG,Al24Ni48Zr28,0.1
RMG,Al25Au20La55,0.1
RMG,Al25Ce55Ni20,0.1
RMG,Al25Cr20La55,0.1
RMG,Al25Cu10La65,0.1
RMG,Al25Cu15La60,0.1
RMG,Al25Cu25La50,0.1
RMG,Al25Cu35La40,0.1
RMG,Al25Cu35Ti40,0.1
RMG,Al25Cu50Ti25,0.1
RMG,Al25Cu55Ti20,0.1
RMG,Al25Fe20La55,0.1
RMG,Al25La20Ni55,0.1
RMG,Al25La30Ni45,0.1
RMG,Al25La40Ni35,0.1
RMG,Al25La45Ni30,0.1
RMG,Al25La50Ni25,0.1
RMG,Al25La55Mn20,0.1
RMG,Al25La55Pt20,0.1
RMG,Al25La55Zn20,0.1
RMG,Al25La60Ni15,0.1
RMG,Al25La65Ni10,0.1
RMG,Al25La70Ni5,0.1
RMG,Al25Nd55Ni20,0.1
RMG,Al25Ni10Zr65,0.1
RMG,Al25Ni15Zr60,0.1
RMG,Al25Ni20Sm55,0.1
RMG,Al25Ni20Y55,0.1
RMG,Al25Ni20Zr55,0.1
RMG,Al25Ni25Ti50,0.1
RMG,Al25Ni25Zr50,0.1
RMG,Al25Ni27Zr48,0.1
RMG,Al25Ni30Zr45,0.1
RMG,Al25Ni35Ti40,0.1
RMG,Al25Ni35Zr40,0.1
RMG,Al25Ni40Zr35,0.1
RMG,Al25Ni45Zr30,0.1
RMG,Al25Ni5Zr70,0.1
RMG,Al25Tb75,0.1
RMG,Al26La18Ni56,0.1
RMG,Al26Ni46Zr28,0.1
RMG,Al26Ni4Zr70,0.1
RMG,Al26Ni8Zr66,0.1
RMG,Al27Ni10Zr63,0.1
RMG,Al27Ni6Zr67,0.1
RMG,Al28La18Ni54,0.1
RMG,Al28Ni12Zr60,0.1
RMG,Al28Ni44Zr28,0.1
RMG,Al2Co88Zr10,0.1
RMG,Al2La39Ni59,0.1
RMG,Al2La40Ni58,0.1
RMG,Al2La42Ni56,0.1
RMG,Al2La44Ni54,0.1
RMG,Al2La82Ni16,0.1
RMG,Al2Ni14Zr84,0.1
RMG,Al2Ni66Zr32,0.1
RMG,Al2Ni88Zr10,0.1
RMG,Al30Ca60Ga10,0.1
RMG,Al30Ca70,0.1
RMG,Al30Cu10La60,0.1
RMG,Al30Cu15La55,0.1
RMG,Al30Cu20La50,0.1
RMG,Al30Cu28Y42,0.1
RMG,Al30Cu35La35,0.1
RMG,Al30Cu40La30,0.1
RMG,Al30Cu50Ti20,0.1
RMG,Al30La18Ni52,0.1
RMG,Al30La20Ni50,0.1
RMG,Al30La25Ni45,0.1
RMG,Al30La30Ni40,0.1
RMG,Al30La35Ni35,0.1
RMG,Al30La40Ni30,0.1
RMG,Al30La45Ni25,0.1
RMG,Al30La50Ni20,0.1
RMG,Al30La55Ni15,0.1
RMG,Al30La60Ni10,0.1
RMG,Al30La65Ni5,0.1
RMG,Al30La70,0.1
RMG,Al30Ni14Zr56,0.1
RMG,Al30Ni15Zr55,0.1
RMG,Al30Ni20Zr50,0.1
RMG,Al30Ni25Zr45,0.1
RMG,Al30Ni28Ti42,0.1
RMG,Al30Ni30Zr40,0.1
RMG,Al30Ni35Zr35,0.1
RMG,Al30Ni40Zr30,0.1
RMG,Al30Ni42Zr28,0.1
RMG,Al32La18Ni50,0.1
RMG,Al32Ni16Zr52,0.1
RMG,Al32Ni20Zr48,0.1
RMG,Al32Ni40Zr28,0.1
RMG,Al33.4Fe33.3Gd33.3,0.1
RMG,Al33Ni22Zr45,0.1
RMG,Al33Ni38Zr29,0.1
RMG,Al34La18Ni48,0.1
RMG,Al34Ni20Zr46,0.1
RMG,Al34Ni24Zr42,0.1
RMG,Al34Ni34Zr32,0.1
RMG,Al34Ni36Zr30,0.1
RMG,Al35Cu10La55,0.1
RMG,Al35Cu15La50,0.1
RMG,Al35Cu50Ti15,0.1
RMG,Al35La30Ni35,0.1
RMG,Al35La40Ni25,0.1
RMG,Al35La50Ni15,0.1
RMG,Al35La60Ni5,0.1
RMG,Al35Ni26Zr39,0.1
RMG,Al35Ni35Zr30,0.1
RMG,Al36La18Ni46,0.1
RMG,Al36Ni30Zr34,0.1
RMG,Al38Cr10Ge52,0.1
RMG,Al38La18Ni44,0.1
RMG,Al3Fe80P17,0.1
RMG,Al3La83Ni14,0.1
RMG,Al40Ca60,0.1
RMG,Al40Cu50Ti10,0.1
RMG,Al40Gd60,0.1
RMG,Al40La18Ni42,0.1
RMG,Al40La20Ni40,0.1
RMG,Al40La25Ni35,0.1
RMG,Al40La30Ni30,0.1
RMG,Al40La35Ni25,0.1
RMG,Al40La40Ni20,0.1
RMG,Al40La45Ni15,0.1
RMG,Al40La50Ni10,0.1
RMG,Al40La55Ni5,0.1
RMG,Al40La60,0.1
RMG,Al42Co10Ge48,0.1
RMG,Al42Fe10Ge48,0.1
RMG,Al42Ge48Mn10,0.1
RMG,Al42La18Ni40,0.1
RMG,Al44La18Ni38,0.1
RMG,Al45Gd55,0.1
RMG,Al45La40Ni15,0.1
RMG,Al45Mn20Si35,0.1
RMG,Al48La18Ni34,0.1
RMG,Al4B14Fe82,0.1
RMG,Al4B18Co78,0.1
RMG,Al4B18Fe78,0.1
RMG,Al4B18Ni78,0.1
RMG,Al4B22Co74,0.1
RMG,Al4B22Fe74,0.1
RMG,Al4B22Ni74,0.1
RMG,Al4B26Co70,0.1
RMG,Al4B26Ni70,0.1
RMG,Al4B30Co66,0.1
RMG,Al4B30Ni66,0.1
RMG,Al4B34Co62,0.1
RMG,Al4B34Ni62,0.1
RMG,Al4B38Ni58,0.1
RMG,Al4B42Ni54,0.1
RMG,Al4La36Ni60,0.1
RMG,Al4Ni12Zr84,0.1
RMG,Al50Cr15Si35,0.1
RMG,Al50Cu40Ti10,0.1
RMG,Al50Cu45Ti5,0.1
RMG,Al50Gd50,0.1
RMG,Al50Ge40Mn10,0.1
RMG,Al50La18Ni32,0.1
RMG,Al50La20Ni30,0.1
RMG,Al50La25Ni25,0.1
RMG,Al50La35Ni15,0.1
RMG,Al50La45Ni5,0.1
RMG,Al50La50,0.1
RMG,Al50Mn20Si30,0.1
RMG,Al50Ni30Y20,0.1
RMG,Al52Cr10Si38,0.1
RMG,Al52Fe23Ge25,0.1
RMG,Al52Fe23Si25,0.1
RMG,Al52Ge38V10,0.1
RMG,Al52Ni23Si25,0.1
RMG,Al53La30Ni17,0.1
RMG,Al53La32Ni15,0.1
RMG,Al53La34Ni13,0.1
RMG,Al53La36Ni11,0.1
RMG,Al53La37Ni10,0.1
RMG,Al53Mg21Pd26,0.1
RMG,Al53Mn20Si27,0.1
RMG,Al54La16Ni30,0.1
RMG,Al55Cr10Si35,0.1
RMG,Al55Cr15Si30,0.1
RMG,Al55Cu35V10,0.1
RMG,Al55Cu40Ti5,0.1
RMG,Al55Gd45,0.1
RMG,Al55Ge30V15,0.1
RMG,Al55Ge35V10,0.1
RMG,Al55La20Ni25,0.1
RMG,Al55La28Ni17,0.1
RMG,Al55La37Ni8,0.1
RMG,Al55La40Ni5,0.1
RMG,Al55La45,0.1
RMG,Al55Mn10Si35,0.1
RMG,Al55Mn15Si30,0.1
RMG,Al55Mn20Si25,0.1
RMG,Al55Ni25Y20,0.1
RMG,Al56La16Ni28,0.1
RMG,Al56La40Ni4,0.1
RMG,Al56La42Ni2,0.1
RMG,Al57Co18Ge25,0.1
RMG,Al57Ge25Mn18,0.1
RMG,Al57Ge25V18,0.1
RMG,Al57La26Ni17,0.1
RMG,Al57La37Ni6,0.1
RMG,Al57La43,0.1
RMG,Al57Ni26Zr17,0.1
RMG,Al57Ni28Zr15,0.1
RMG,Al57Ni30Zr13,0.1
RMG,Al57Ni32Zr11,0.1
RMG,Al58Cr17Si25,0.1
RMG,Al58La14Ni28,0.1
RMG,Al58Ni32Zr10,0.1
RMG,Al59Ge31Ni10,0.1
RMG,Al59La24Ni17,0.1
RMG,Al59Ni24Zr17,0.1
RMG,Al59Ni32Zr9,0.1
RMG,Al5Co85Zr10,0.1
RMG,Al5Cu30Zr65,0.1
RMG,Al5Cu38Ti57,0.1
RMG,Al5Cu38Y57,0.1
RMG,Al5Cu50Ti45,0.1
RMG,Al5Cu55Ti40,0.1
RMG,Al5Cu60Ti35,0.1
RMG,Al5Fe85Si10,0.1
RMG,Al5La40Ni55,0.1
RMG,Al5La65Ni30,0.1
RMG,Al5La83Ni12,0.1
RMG,Al5Mg50Zn45,0.1
RMG,Al5Mg65Zn30,0.1
RMG,Al5Mg70Zn25,0.1
RMG,Al5Mg75Zn20,0.1
RMG,Al5Ni10Zr85,0.1
RMG,Al5Ni15Zr80,0.1
RMG,Al5Ni20Zr75,0.1
RMG,Al5Ni25Zr70,0.1
RMG,Al5Ni30Zr65,0.1
RMG,Al5Ni34.2Zr60.8,0.1
RMG,Al5Ni35Zr60,0.1
RMG,Al5Ni40Zr55,0.1
RMG,Al5Ni45Zr50,0.1
RMG,Al5Ni50Zr45,0.1
RMG,Al5Ni55Zr40,0.1
RMG,Al5Ni60Zr35,0.1
RMG,Al5Ni65Zr30,0.1
RMG,Al5Ni85Zr10,0.1
RMG,Al60Ce10Ni30,0.1
RMG,Al60Cr10Ge30,0.1
RMG,Al60Cr10Si30,0.1
RMG,Al60Cr15Si25,0.1
RMG,Al60Cu30V10,0.1
RMG,Al60Ge25V15,0.1
RMG,Al60Ge30Mn10,0.1
RMG,Al60Ge30Ni10,0.1
RMG,Al60Ge30V10,0.1
RMG,Al60La20Ni20,0.1
RMG,Al60Mn15Si25,0.1
RMG,Al60Ni20Zr20,0.1
RMG,Al60Ni25Y15,0.1
RMG,Al60Ni30Zr10,0.1
RMG,Al61Ce10Ni29,0.1
RMG,Al62Ge25Ni13,0.1
RMG,Al62La10Ni28,0.1
RMG,Al62Ni20Zr18,0.1
RMG,Al62Ni30Zr8,0.1
RMG,Al63Fe12Si25,0.1
RMG,Al63La20Ni17,0.1
RMG,Al64Ge26Ni10,0.1
RMG,Al64La8Ni28,0.1
RMG,Al64Ni28Zr8,0.1
RMG,Al65Ce15Ni20,0.1
RMG,Al65Ce5Ni30,0.1
RMG,Al65Cr10Si25,0.1
RMG,Al65Cu20Gd15,0.1
RMG,Al65Cu25V10,0.1
RMG,Al65Cu30V5,0.1
RMG,Al65Gd15Ni20,0.1
RMG,Al65Ge25V10,0.1
RMG,Al65La15Ni20,0.1
RMG,Al65La18Ni17,0.1
RMG,Al65Mn10Si25,0.1
RMG,Al65Mn15Si20,0.1
RMG,Al65Mo5Ni30,0.1
RMG,Al65Nd15Ni20,0.1
RMG,Al65Ni15Si20,0.1
RMG,Al65Ni15Sm20,0.1
RMG,Al65Ni16Si19,0.1
RMG,Al65Ni17.5Si17.5,0.1
RMG,Al65Ni18Zr17,0.1
RMG,Al65Ni20Zr15,0.1
RMG,Al66La6Ni28,0.1
RMG,Al66Mn14Si20,0.1
RMG,Al66Ni10Si24,0.1
RMG,Al66Ni26Zr8,0.1
RMG,Al67.5Ni15Si17.5,0.1
RMG,Al67Cu20V13,0.1
RMG,Al67La16Ni17,0.1
RMG,Al68Cr10Si22,0.1
RMG,Al68Ge22V10,0.1
RMG,Al68La4Ni28,0.1
RMG,Al68Ni24Zr8,0.1
RMG,Al69Co6Ge25,0.1
RMG,Al69Fe6Ge25,0.1
RMG,Al69Ge25Mn6,0.1
RMG,Al69Ge25Ni6,0.1
RMG,Al69Ge25V6,0.1
RMG,Al69La14Ni17,0.1
RMG,Al6Ce10Cu84,0.1
RMG,Al6Cu84Nd10,0.1
RMG,Al6Cu86Nd8,0.1
RMG,Al6La30Ni64,0.1
RMG,Al6La32Ni62,0.1
RMG,Al6La86Ni8,0.1
RMG,Al6Ni64Zr30,0.1
RMG,Al7.5Cu27.5Zr65,0.1
RMG,Al7.5Fe61.7Tb30.8,0.1
RMG,Al70Ce10Ni20,0.1
RMG,Al70Ce15Ni15,0.1
RMG,Al70Cu20V10,0.1
RMG,Al70Gd10Ni20,0.1
RMG,Al70Gd15Ni15,0.1
RMG,Al70La5Ni25,0.1
RMG,Al70Mo10Ni20,0.1
RMG,Al70Mo5Ni25,0.1
RMG,Al70Nd10Ni20,0.1
RMG,Al70Nd15Ni15,0.1
RMG,Al70Ni10Sm20,0.1
RMG,Al70Ni13Si17,0.1
RMG,Al70Ni15Si15,0.1
RMG,Al70Ni15Sm15,0.1
RMG,Al70Ni15Y15,0.1
RMG,Al70Ni16Zr14,0.1
RMG,Al70Ni20Sm10,0.1
RMG,Al70Ni20Zr10,0.1
RMG,Al70Ni22Zr8,0.1
RMG,Al71Co4Si25,0.1
RMG,Al71Cr4Si25,0.1
RMG,Al71La13Ni16,0.1
RMG,Al71Mg17Pd12,0.1
RMG,Al71Ni4Si25,0.1
RMG,Al72La2Ni26,0.1
RMG,Al73Ge17Mn10,0.1
RMG,Al73La13Ni14,0.1
RMG,Al73Ni20Zr7,0.1
RMG,Al74Gd10Ni16,0.1
RMG,Al74La2Ni24,0.1
RMG,Al74Nd10Ni16,0.1
RMG,Al74Ni14Zr12,0.1
RMG,Al75Ce10Cu15,0.1
RMG,Al75Ce10Ni15,0.1
RMG,Al75Ce5Ni20,0.1
RMG,Al75Co10Si15,0.1
RMG,Al75Cu15V10,0.1
RMG,Al75Cu20V5,0.1
RMG,Al75Fe14Ni11,0.1
RMG,Al75Gd10Ni15,0.1
RMG,Al75La10Ni15,0.1
RMG,Al75La13Ni12,0.1
RMG,Al75La5Ni20,0.1
RMG,Al75Mo10Ni15,0.1
RMG,Al75Mo5Ni20,0.1
RMG,Al75Nd10Ni15,0.1
RMG,Al75Nd15Ni10,0.1
RMG,Al75Ni10Sm15,0.1
RMG,Al75Ni10Y15,0.1
RMG,Al75Ni15Sm10,0.1
RMG,Al75Ni15Y10,0.1
RMG,Al76La2Ni22,0.1
RMG,Al76Ni18Zr6,0.1
RMG,Al77La13Ni10,0.1
RMG,Al78Co10Ge12,0.1
RMG,Al78Fe10Ge12,0.1
RMG,Al78Gd12Ni10,0.1
RMG,Al78La2Ni20,0.1
RMG,Al78Ni10Sm12,0.1
RMG,Al78Ni12Zr10,0.1
RMG,Al78Ni15Y7,0.1
RMG,Al79La13Ni8,0.1
RMG,Al79Nd10Ni11,0.1
RMG,Al79Ni10Si11,0.1
RMG,Al79Ni16Zr5,0.1
RMG,Al80Ce10Co10,0.1
RMG,Al80Ce10Cu10,0.1
RMG,Al80Ce10Fe10,0.1
RMG,Al80Ce10Nb10,0.1
RMG,Al80Ce10Ni10,0.1
RMG,Al80Ce5Co15,0.1
RMG,Al80Ce5Cu15,0.1
RMG,Al80Ce5Ni15,0.1
RMG,Al80Cu10V10,0.1
RMG,Al80Cu15V5,0.1
RMG,Al80Cu8Y12,0.1
RMG,Al80Gd10Ni10,0.1
RMG,Al80Gd5Ni15,0.1
RMG,Al80La10Ni10,0.1
RMG,Al80La2Ni18,0.1
RMG,Al80Mo5Ni15,0.1
RMG,Al80Nd10Ni10,0.1
RMG,Al80Nd12Ni8,0.1
RMG,Al80Nd2Ni18,0.1
RMG,Al80Nd4Ni16,0.1
RMG,Al80Nd5Ni15,0.1
RMG,Al80Nd8Ni12,0.1
RMG,Al80Ni10Sm10,0.1
RMG,Al80Ni10Y10,0.1
RMG,Al80Ni15Sm5,0.1
RMG,Al80Ni15Y5,0.1
RMG,Al80Ni15Zr5,0.1
RMG,Al80Ni5Sm15,0.1
RMG,Al81Gd9Ni10,0.1
RMG,Al81La13Ni6,0.1
RMG,Al81Nd9Ni10,0.1
RMG,Al81Ni10Sm9,0.1
RMG,Al81Ni10Zr9,0.1
RMG,Al82La2Ni16,0.1
RMG,Al82Nd10Ni8,0.1
RMG,Al82Nd2Ni16,0.1
RMG,Al82Nd4Ni14,0.1
RMG,Al82Nd6Ni12,0.1
RMG,Al82Nd8Ni10,0.1
RMG,Al82Ni13Zr5,0.1
RMG,Al82Ni14Zr4,0.1
RMG,Al82Ni5Y13,0.1
RMG,Al82Ni8Y10,0.1
RMG,Al83Ce5Co12,0.1
RMG,Al83Ce7Cu10,0.1
RMG,Al83Ce7Fe10,0.1
RMG,Al83Ce7Nb10,0.1
RMG,Al83Gd5Ni12,0.1
RMG,Al83Gd7Ni10,0.1
RMG,Al83Gd9Ni8,0.1
RMG,Al83La13Ni4,0.1
RMG,Al83Nd7Ni10,0.1
RMG,Al83Nd9Ni8,0.1
RMG,Al83Ni10Sm7,0.1
RMG,Al83Ni10Zr7,0.1
RMG,Al83Ni8Sm9,0.1
RMG,Al84Gd10Ni6,0.1
RMG,Al84La2Ni14,0.1
RMG,Al84Nd10Ni6,0.1
RMG,Al84Nd12Ni4,0.1
RMG,Al84Nd1Ni15,0.1
RMG,Al84Nd2Ni14,0.1
RMG,Al84Nd4Ni12,0.1
RMG,Al84Nd6Ni10,0.1
RMG,Al84Nd8Ni8,0.1
RMG,Al84Ni10Zr6,0.1
RMG,Al84Ni8Zr8,0.1
RMG,Al84Sm16,0.1
RMG,Al85Ca10Co5,0.1
RMG,Al85Ca10Cu5,0.1
RMG,Al85Ca10Fe5,0.1
RMG,Al85Ca10Mg5,0.1
RMG,Al85Ca10Ni5,0.1
RMG,Al85Ca10Zn5,0.1
RMG,Al85Ce10Co5,0.1
RMG,Al85Ce10Cr5,0.1
RMG,Al85Ce10Cu5,0.1
RMG,Al85Ce10Fe5,0.1
RMG,Al85Ce10Mn5,0.1
RMG,Al85Ce10Nb5,0.1
RMG,Al85Ce10Ni5,0.1
RMG,Al85Ce5Co10,0.1
RMG,Al85Ce5Cu10,0.1
RMG,Al85Ce5Fe10,0.1
RMG,Al85Cu5V10,0.1
RMG,Al85Cu6Y9,0.1
RMG,Al85Gd10Ni5,0.1
RMG,Al85Gd5Ni10,0.1
RMG,Al85Gd8Ni7,0.1
RMG,Al85Gd9Ni6,0.1
RMG,Al85La10Ni5,0.1
RMG,Al85La13Ni2,0.1
RMG,Al85La5Ni10,0.1
RMG,Al85La6Ni9,0.1
RMG,Al85La7.5Mo7.5,0.1
RMG,Al85La7.5Nb7.5,0.1
RMG,Al85La7.5Zr7.5,0.1
RMG,Al85Mo3Ni12,0.1
RMG,Al85Mo5Ni10,0.1
RMG,Al85Nd10Ni5,0.1
RMG,Al85Nd2Ni13,0.1
RMG,Al85Nd5Ni10,0.1
RMG,Al85Nd7Ni8,0.1
RMG,Al85Nd9Ni6,0.1
RMG,Al85Ni10Sm5,0.1
RMG,Al85Ni10Y5,0.1
RMG,Al85Ni10Zr5,0.1
RMG,Al85Ni5Sm10,0.1
RMG,Al85Ni5Y10,0.1
RMG,Al85Ni6Sm9,0.1
RMG,Al85Ni8Sm7,0.1
RMG,Al85Y15,0.1
RMG,Al86.5Mn1Ni12.5,0.1
RMG,Al86.5Mn2Ni11.5,0.1
RMG,Al86.7Fe1Ni12.3,0.1
RMG,Al86Ce10Mn4,0.1
RMG,Al86Ce4Ni10,0.1
RMG,Al86Ce6Ni8,0.1
RMG,Al86Co12Fe2,0.1
RMG,Al86Fe2Ni12,0.1
RMG,Al86Fe3Ni11,0.1
RMG,Al86La14,0.1
RMG,Al86La2Ni12,0.1
RMG,Al86Nd10Ni4,0.1
RMG,Al86Nd14,0.1
RMG,Al86Nd1Ni13,0.1
RMG,Al86Nd2Ni12,0.1
RMG,Al86Nd4Ni10,0.1
RMG,Al86Nd6Ni8,0.1
RMG,Al86Nd8Ni6,0.1
RMG,Al86Ni10Zr4,0.1
RMG,Al86Ni12Zr2,0.1
RMG,Al86Ni9Zr5,0.1
RMG,Al86Sm14,0.1
RMG,Al86Y14,0.1
